score_id,roll_no,math_score,reading_score,writing_score,science_score,total_score
5158,std-5158,63,70,88,95,316
5159,std-5159,52,48,100,79,279
5160,std-5160,38,95,83,45,261
5161,std-5161,78,98,76,47,299
5162,std-5162,68,62,61,72,263
5163,std-5163,54,88,55,99,296
5164,std-5164,70,85,96,69,320
5165,std-5165,27,76,80,95,278
5166,std-5166,61,94,76,50,281
5167,std-5167,80,82,75,45,282
5168,std-5168,56,61,65,81,263
5169,std-5169,79,90,84,93,346
5170,std-5170,64,69,49,56,238
5171,std-5171,45,70,100,77,292
5172,std-5172,37,69,78,76,260
5173,std-5173,81,62,85,80,308
5174,std-5174,48,76,82,94,300
5175,std-5175,41,56,71,71,239
5176,std-5176,68,69,84,87,308
5177,std-5177,74,81,83,86,324
5178,std-5178,51,77,95,88,311
5179,std-5179,50,96,89,29,264
5180,std-5180,65,82,61,86,294
5181,std-5181,35,69,63,88,255
5182,std-5182,63,98,75,61,297
5183,std-5183,88,83,49,100,320
5184,std-5184,78,57,73,76,284
5185,std-5185,41,49,79,79,248
5186,std-5186,79,87,71,73,310
5187,std-5187,56,63,94,79,292
5188,std-5188,71,100,69,41,281
5189,std-5189,83,100,85,78,346
5190,std-5190,27,65,67,63,222
5191,std-5191,71,59,88,52,270
5192,std-5192,66,71,87,87,311
5193,std-5193,71,30,100,45,246
5194,std-5194,76,100,85,60,321
5195,std-5195,57,65,89,88,299
5196,std-5196,73,63,73,80,289
5197,std-5197,29,77,71,38,215
5198,std-5198,100,23,79,67,269
5199,std-5199,55,99,85,62,301
5200,std-5200,35,62,81,51,229
5201,std-5201,81,46,67,93,287
5202,std-5202,55,78,90,68,291
5203,std-5203,66,77,98,79,320
5204,std-5204,67,90,95,92,344
5205,std-5205,72,39,41,73,225
5206,std-5206,57,77,90,91,315
5207,std-5207,90,55,90,36,271
5208,std-5208,35,76,59,68,238
5209,std-5209,82,72,65,78,297
5210,std-5210,71,62,43,83,259
5211,std-5211,67,59,87,71,284
5212,std-5212,87,82,90,78,337
5213,std-5213,70,68,69,58,265
5214,std-5214,73,32,89,63,257
5215,std-5215,27,23,86,100,236
5216,std-5216,34,55,71,87,247
5217,std-5217,50,67,55,30,202
5218,std-5218,77,100,55,66,298
5219,std-5219,53,53,86,33,225
5220,std-5220,31,89,100,66,286
5221,std-5221,88,24,95,87,294
5222,std-5222,88,52,63,83,286
5223,std-5223,69,55,76,76,276
5224,std-5224,43,95,90,85,313
5225,std-5225,50,56,76,63,245
5226,std-5226,79,66,88,78,311
5227,std-5227,28,32,59,98,217
5228,std-5228,44,61,90,90,285
5229,std-5229,77,72,100,87,336
5230,std-5230,88,53,81,32,254
5231,std-5231,75,86,84,91,336
5232,std-5232,76,84,84,44,288
5233,std-5233,81,70,68,70,289
5234,std-5234,73,89,98,47,307
5235,std-5235,77,80,96,77,330
5236,std-5236,31,68,58,84,241
5237,std-5237,48,63,72,32,215
5238,std-5238,61,64,99,46,270
5239,std-5239,54,63,79,79,275
5240,std-5240,56,80,80,84,300
5241,std-5241,88,74,85,67,314
5242,std-5242,100,84,70,84,338
5243,std-5243,27,72,93,82,274
5244,std-5244,56,61,83,35,235
5245,std-5245,59,64,59,84,266
5246,std-5246,81,56,76,73,286
5247,std-5247,90,100,86,80,356
5248,std-5248,75,49,74,80,278
5249,std-5249,72,75,66,72,285
5250,std-5250,58,46,84,95,283
5251,std-5251,66,48,58,75,247
5252,std-5252,86,73,63,53,275
5253,std-5253,33,52,72,42,199
5254,std-5254,56,72,71,72,271
5255,std-5255,33,85,61,76,255
5256,std-5256,91,45,68,78,282
5257,std-5257,53,67,82,75,277
5258,std-5258,56,46,75,100,277
5259,std-5259,87,98,65,84,334
5260,std-5260,57,70,94,54,275
5261,std-5261,68,96,65,67,296
5262,std-5262,100,37,53,76,266
5263,std-5263,60,75,82,59,276
5264,std-5264,71,69,69,49,258
5265,std-5265,67,74,73,45,259
5266,std-5266,84,63,99,64,310
5267,std-5267,83,56,72,96,307
5268,std-5268,50,73,95,34,252
5269,std-5269,51,74,91,67,283
5270,std-5270,58,100,61,57,276
5271,std-5271,96,89,71,58,314
5272,std-5272,78,62,65,67,272
5273,std-5273,47,99,83,96,325
5274,std-5274,77,79,83,82,321
5275,std-5275,67,50,77,71,265
5276,std-5276,76,100,74,63,313
5277,std-5277,67,68,42,27,204
5278,std-5278,46,85,63,58,252
5279,std-5279,73,77,68,84,302
5280,std-5280,73,52,65,74,264
5281,std-5281,67,74,74,54,269
5282,std-5282,81,88,80,73,322
5283,std-5283,69,85,41,64,259
5284,std-5284,76,55,77,69,277
5285,std-5285,27,89,98,62,276
5286,std-5286,90,76,53,98,317
5287,std-5287,66,73,59,33,231
5288,std-5288,77,73,71,67,288
5289,std-5289,75,65,76,32,248
5290,std-5290,61,69,85,87,302
5291,std-5291,91,30,74,56,251
5292,std-5292,57,51,91,57,256
5293,std-5293,55,98,81,54,288
5294,std-5294,98,48,71,75,292
5295,std-5295,50,91,81,45,267
5296,std-5296,100,36,92,67,295
5297,std-5297,55,60,100,55,270
5298,std-5298,88,53,35,67,243
5299,std-5299,77,32,56,100,265
5300,std-5300,47,98,97,74,316
5301,std-5301,92,62,73,44,271
5302,std-5302,60,69,43,73,245
5303,std-5303,41,70,79,26,216
5304,std-5304,63,57,58,34,212
5305,std-5305,88,58,61,58,265
5306,std-5306,59,80,85,76,300
5307,std-5307,83,75,54,86,298
5308,std-5308,55,85,72,43,255
5309,std-5309,78,45,86,89,298
5310,std-5310,55,52,98,84,289
5311,std-5311,50,56,75,58,239
5312,std-5312,96,26,100,69,291
5313,std-5313,62,56,100,58,276
5314,std-5314,57,30,83,68,238
5315,std-5315,34,47,69,88,238
5316,std-5316,50,84,58,90,282
5317,std-5317,40,84,59,96,279
5318,std-5318,63,67,89,72,291
5319,std-5319,91,74,60,73,298
5320,std-5320,80,100,70,66,316
5321,std-5321,85,37,57,61,240
5322,std-5322,74,58,64,80,276
5323,std-5323,78,77,77,83,315
5324,std-5324,65,43,38,94,240
5325,std-5325,79,97,96,85,357
5326,std-5326,48,66,48,75,237
5327,std-5327,56,55,100,54,265
5328,std-5328,63,88,77,87,315
5329,std-5329,73,65,54,58,250
5330,std-5330,57,35,72,77,241
5331,std-5331,77,58,88,92,315
5332,std-5332,54,42,68,100,264
5333,std-5333,65,47,75,94,281
5334,std-5334,100,36,93,83,312
5335,std-5335,54,93,28,38,213
5336,std-5336,65,88,94,46,293
5337,std-5337,44,53,100,57,254
5338,std-5338,53,63,77,60,253
5339,std-5339,43,81,97,46,267
5340,std-5340,93,69,48,75,285
5341,std-5341,83,70,80,73,306
5342,std-5342,93,74,96,55,318
5343,std-5343,34,86,73,85,278
5344,std-5344,41,100,78,58,277
5345,std-5345,36,62,59,97,254
5346,std-5346,27,65,57,73,222
5347,std-5347,53,74,49,75,251
5348,std-5348,96,42,87,89,314
5349,std-5349,34,59,60,66,219
5350,std-5350,27,40,94,71,232
5351,std-5351,69,94,41,79,283
5352,std-5352,41,93,64,49,247
5353,std-5353,71,57,80,93,301
5354,std-5354,60,41,88,93,282
5355,std-5355,27,79,74,80,260
5356,std-5356,63,93,64,71,291
5357,std-5357,69,95,100,66,330
5358,std-5358,69,100,80,60,309
5359,std-5359,41,45,100,65,251
5360,std-5360,74,58,59,68,259
5361,std-5361,54,100,79,54,287
5362,std-5362,65,38,51,80,234
5363,std-5363,92,87,54,57,290
5364,std-5364,64,40,94,52,250
5365,std-5365,45,78,95,85,303
5366,std-5366,74,61,86,79,300
5367,std-5367,57,38,89,52,236
5368,std-5368,68,53,95,40,256
5369,std-5369,83,74,64,50,271
5370,std-5370,82,55,77,47,261
5371,std-5371,94,45,76,39,254
5372,std-5372,63,73,68,67,271
5373,std-5373,43,40,81,69,233
5374,std-5374,54,64,94,58,270
5375,std-5375,61,32,81,88,262
5376,std-5376,27,73,78,82,260
5377,std-5377,53,72,56,100,281
5378,std-5378,49,93,76,74,292
5379,std-5379,62,78,82,78,300
5380,std-5380,69,68,44,56,237
5381,std-5381,72,72,70,65,279
5382,std-5382,67,43,91,70,271
5383,std-5383,74,84,72,96,326
5384,std-5384,27,77,71,83,258
5385,std-5385,63,89,80,89,321
5386,std-5386,60,66,87,80,293
5387,std-5387,92,62,80,62,296
5388,std-5388,88,84,80,62,314
5389,std-5389,60,90,65,77,292
5390,std-5390,69,95,72,34,270
5391,std-5391,65,46,58,69,238
5392,std-5392,76,53,64,62,255
5393,std-5393,92,77,87,42,298
5394,std-5394,95,58,84,86,323
5395,std-5395,60,55,83,31,229
5396,std-5396,65,93,95,63,316
5397,std-5397,75,81,61,68,285
5398,std-5398,95,42,83,57,277
5399,std-5399,76,54,61,71,262
5400,std-5400,61,91,100,50,302
5401,std-5401,48,53,96,98,295
5402,std-5402,96,52,97,42,287
5403,std-5403,67,75,46,84,272
5404,std-5404,89,28,46,41,204
5405,std-5405,47,68,49,89,253
5406,std-5406,43,64,37,31,175
5407,std-5407,52,57,100,69,278
5408,std-5408,64,72,70,59,265
5409,std-5409,80,57,77,98,312
5410,std-5410,47,64,94,87,292
5411,std-5411,82,43,78,53,256
5412,std-5412,54,87,39,58,238
5413,std-5413,58,57,65,98,278
5414,std-5414,27,76,68,29,200
5415,std-5415,63,92,60,71,286
5416,std-5416,97,58,45,30,230
5417,std-5417,57,48,63,89,257
5418,std-5418,79,57,92,88,316
5419,std-5419,40,68,72,72,252
5420,std-5420,45,77,72,64,258
5421,std-5421,49,77,91,74,291
5422,std-5422,65,86,72,73,296
5423,std-5423,52,46,82,80,260
5424,std-5424,76,84,66,45,271
5425,std-5425,32,86,70,35,223
5426,std-5426,65,56,90,54,265
5427,std-5427,60,70,85,64,279
5428,std-5428,65,56,70,78,269
5429,std-5429,60,61,100,95,316
5430,std-5430,100,42,59,78,279
5431,std-5431,57,92,75,91,315
5432,std-5432,41,80,97,77,295
5433,std-5433,97,45,83,89,314
5434,std-5434,76,57,74,100,307
5435,std-5435,58,88,83,84,313
5436,std-5436,30,96,93,57,276
5437,std-5437,44,56,97,95,292
5438,std-5438,100,79,83,56,318
5439,std-5439,70,55,91,88,304
5440,std-5440,100,55,92,33,280
5441,std-5441,58,67,81,81,287
5442,std-5442,84,84,87,73,328
5443,std-5443,81,72,41,56,250
5444,std-5444,59,62,70,52,243
5445,std-5445,75,67,66,90,298
5446,std-5446,59,86,58,84,287
5447,std-5447,46,73,96,64,279
5448,std-5448,77,38,87,69,271
5449,std-5449,94,50,28,76,248
5450,std-5450,64,97,58,87,306
5451,std-5451,74,80,74,68,296
5452,std-5452,61,76,72,63,272
5453,std-5453,54,87,86,74,301
5454,std-5454,87,93,64,62,306
5455,std-5455,59,70,59,51,239
5456,std-5456,34,72,63,77,246
5457,std-5457,72,48,99,70,289
5458,std-5458,67,88,91,83,329
5459,std-5459,80,37,82,76,275
5460,std-5460,93,43,71,92,299
5461,std-5461,49,35,91,54,229
5462,std-5462,63,71,41,70,245
5463,std-5463,43,72,94,62,271
5464,std-5464,61,70,79,93,303
5465,std-5465,59,81,88,82,310
5466,std-5466,87,93,60,37,277
5467,std-5467,48,45,45,49,187
5468,std-5468,61,71,75,31,238
5469,std-5469,95,47,46,82,270
5470,std-5470,71,26,94,42,233
5471,std-5471,52,85,70,39,246
5472,std-5472,53,41,73,64,231
5473,std-5473,52,72,76,69,269
5474,std-5474,51,89,85,68,293
5475,std-5475,62,86,90,59,297
5476,std-5476,74,66,89,59,288
5477,std-5477,55,85,70,45,255
5478,std-5478,49,76,75,88,288
5479,std-5479,33,79,81,59,252
5480,std-5480,84,67,78,59,288
5481,std-5481,32,73,74,93,272
5482,std-5482,89,80,75,90,334
5483,std-5483,70,98,69,72,309
5484,std-5484,49,54,100,77,280
5485,std-5485,67,78,81,25,251
5486,std-5486,51,65,34,70,220
5487,std-5487,71,63,57,45,236
5488,std-5488,61,55,98,65,279
5489,std-5489,81,79,77,65,302
5490,std-5490,72,74,91,39,276
5491,std-5491,44,41,70,79,234
5492,std-5492,72,66,62,58,258
5493,std-5493,44,83,56,72,255
5494,std-5494,60,100,80,85,325
5495,std-5495,67,50,96,68,281
5496,std-5496,27,100,74,88,289
5497,std-5497,64,51,82,60,257
5498,std-5498,60,61,65,94,280
5499,std-5499,90,88,82,54,314
5500,std-5500,71,76,67,94,308
5501,std-5501,76,48,100,55,279
5502,std-5502,60,64,78,78,280
5503,std-5503,84,84,97,82,347
5504,std-5504,83,75,56,41,255
5505,std-5505,95,47,88,100,330
5506,std-5506,94,56,82,39,271
5507,std-5507,78,85,86,42,291
5508,std-5508,50,68,69,69,256
5509,std-5509,35,52,85,81,253
5510,std-5510,55,100,30,60,245
5511,std-5511,64,69,57,79,269
5512,std-5512,40,99,100,84,323
5513,std-5513,82,65,90,71,308
5514,std-5514,53,68,100,63,284
5515,std-5515,96,61,85,68,310
5516,std-5516,66,90,81,87,324
5517,std-5517,75,30,55,90,250
5518,std-5518,82,90,69,65,306
5519,std-5519,74,69,80,75,298
5520,std-5520,75,66,93,74,308
5521,std-5521,62,83,89,52,286
5522,std-5522,75,37,100,62,274
5523,std-5523,72,42,79,83,276
5524,std-5524,70,23,100,98,291
5525,std-5525,64,69,69,78,280
5526,std-5526,70,72,59,81,282
5527,std-5527,68,66,57,80,271
5528,std-5528,57,70,54,66,247
5529,std-5529,53,23,100,70,246
5530,std-5530,66,61,55,79,261
5531,std-5531,78,58,83,43,262
5532,std-5532,36,78,100,99,313
5533,std-5533,75,97,93,90,355
5534,std-5534,56,82,90,52,280
5535,std-5535,44,33,66,36,179
5536,std-5536,92,63,76,75,306
5537,std-5537,27,97,99,84,307
5538,std-5538,77,65,73,81,296
5539,std-5539,65,79,94,83,321
5540,std-5540,82,69,40,78,269
5541,std-5541,50,53,92,87,282
5542,std-5542,28,45,100,78,251
5543,std-5543,67,100,42,69,278
5544,std-5544,41,51,82,76,250
5545,std-5545,53,95,80,81,309
5546,std-5546,69,79,88,68,304
5547,std-5547,38,87,66,75,266
5548,std-5548,63,49,73,61,246
5549,std-5549,58,80,82,76,296
5550,std-5550,52,52,49,84,237
5551,std-5551,77,97,81,74,329
5552,std-5552,69,64,100,84,317
5553,std-5553,75,90,38,68,271
5554,std-5554,35,58,64,53,210
5555,std-5555,42,72,88,74,276
5556,std-5556,76,56,78,66,276
5557,std-5557,47,59,87,90,283
5558,std-5558,63,40,98,81,282
5559,std-5559,68,44,82,70,264
5560,std-5560,59,66,84,91,300
5561,std-5561,31,62,67,44,204
5562,std-5562,65,82,97,66,310
5563,std-5563,52,36,59,73,220
5564,std-5564,87,70,84,73,314
5565,std-5565,44,76,81,37,238
5566,std-5566,49,50,100,61,260
5567,std-5567,46,100,80,81,307
5568,std-5568,71,62,69,48,250
5569,std-5569,84,78,99,77,338
5570,std-5570,94,56,33,34,217
5571,std-5571,35,51,100,90,276
5572,std-5572,60,96,76,85,317
5573,std-5573,78,63,76,62,279
5574,std-5574,58,69,77,70,274
5575,std-5575,72,34,71,92,269
5576,std-5576,59,68,96,84,307
5577,std-5577,89,71,100,64,324
5578,std-5578,47,84,100,81,312
5579,std-5579,74,82,70,85,311
5580,std-5580,95,55,74,28,252
5581,std-5581,84,71,56,97,308
5582,std-5582,85,94,89,50,318
5583,std-5583,28,77,87,65,257
5584,std-5584,71,60,82,74,287
5585,std-5585,74,74,82,35,265
5586,std-5586,96,40,100,57,293
5587,std-5587,64,51,73,58,246
5588,std-5588,100,72,72,84,328
5589,std-5589,72,79,93,48,292
5590,std-5590,75,52,83,47,257
5591,std-5591,63,72,79,94,308
5592,std-5592,91,60,79,61,291
5593,std-5593,76,48,60,57,241
5594,std-5594,42,60,98,95,295
5595,std-5595,88,63,78,65,294
5596,std-5596,64,46,63,61,234
5597,std-5597,62,67,100,100,329
5598,std-5598,83,34,30,50,197
5599,std-5599,54,54,75,66,249
5600,std-5600,50,100,70,77,297
5601,std-5601,68,74,92,75,309
5602,std-5602,73,71,90,61,295
5603,std-5603,83,41,83,67,274
5604,std-5604,78,32,100,99,309
5605,std-5605,99,41,80,56,276
5606,std-5606,82,67,67,59,275
5607,std-5607,76,65,68,74,283
5608,std-5608,60,66,93,60,279
5609,std-5609,85,72,97,69,323
5610,std-5610,46,73,100,61,280
5611,std-5611,70,51,48,80,249
5612,std-5612,94,74,88,82,338
5613,std-5613,66,94,95,77,332
5614,std-5614,37,45,85,96,263
5615,std-5615,74,77,66,56,273
5616,std-5616,87,94,91,94,366
5617,std-5617,59,65,96,85,305
5618,std-5618,33,92,75,85,285
5619,std-5619,55,49,74,35,213
5620,std-5620,31,90,87,90,298
5621,std-5621,53,79,59,67,258
5622,std-5622,63,67,88,81,299
5623,std-5623,75,88,79,62,304
5624,std-5624,78,51,67,78,274
5625,std-5625,57,51,51,66,225
5626,std-5626,58,54,85,52,249
5627,std-5627,95,85,77,73,330
5628,std-5628,61,92,48,49,250
5629,std-5629,82,78,97,79,336
5630,std-5630,53,84,67,90,294
5631,std-5631,49,63,67,58,237
5632,std-5632,70,93,75,60,298
5633,std-5633,35,50,100,96,281
5634,std-5634,58,56,88,50,252
5635,std-5635,48,45,74,46,213
5636,std-5636,75,85,81,98,339
5637,std-5637,74,78,93,90,335
5638,std-5638,50,37,93,82,262
5639,std-5639,38,55,62,70,225
5640,std-5640,86,44,58,62,250
5641,std-5641,78,41,56,87,262
5642,std-5642,93,79,61,62,295
5643,std-5643,61,88,87,71,307
5644,std-5644,63,96,87,46,292
5645,std-5645,48,63,57,54,222
5646,std-5646,90,94,50,80,314
5647,std-5647,71,84,73,75,303
5648,std-5648,81,50,100,63,294
5649,std-5649,84,66,84,81,315
5650,std-5650,50,74,64,52,240
5651,std-5651,57,45,47,74,223
5652,std-5652,79,44,69,100,292
5653,std-5653,92,72,76,52,292
5654,std-5654,100,56,86,48,290
5655,std-5655,72,78,42,58,250
5656,std-5656,48,71,81,63,263
5657,std-5657,87,58,67,79,291
5658,std-5658,62,80,56,67,265
5659,std-5659,45,78,96,37,256
5660,std-5660,27,79,71,42,219
5661,std-5661,63,71,100,51,285
5662,std-5662,75,79,77,84,315
5663,std-5663,62,43,95,95,295
5664,std-5664,66,89,67,67,289
5665,std-5665,27,43,78,100,248
5666,std-5666,32,79,40,53,204
5667,std-5667,72,62,53,57,244
5668,std-5668,65,89,52,72,278
5669,std-5669,28,58,79,78,243
5670,std-5670,70,65,78,36,249
5671,std-5671,30,81,82,56,249
5672,std-5672,89,41,61,90,281
5673,std-5673,77,66,58,83,284
5674,std-5674,78,77,82,45,282
5675,std-5675,51,81,67,69,268
5676,std-5676,27,77,74,61,239
5677,std-5677,80,44,73,79,276
5678,std-5678,66,46,52,91,255
5679,std-5679,60,53,100,75,288
5680,std-5680,79,60,83,100,322
5681,std-5681,62,72,58,44,236
5682,std-5682,70,80,100,61,311
5683,std-5683,27,100,100,51,278
5684,std-5684,78,23,63,74,238
5685,std-5685,76,58,53,73,260
5686,std-5686,50,40,74,100,264
5687,std-5687,63,86,87,69,305
5688,std-5688,59,74,61,100,294
5689,std-5689,95,68,69,45,277
5690,std-5690,56,60,89,87,292
5691,std-5691,37,57,98,67,259
5692,std-5692,46,76,90,98,310
5693,std-5693,74,84,84,79,321
5694,std-5694,65,70,100,89,324
5695,std-5695,77,78,88,83,326
5696,std-5696,56,90,100,61,307
5697,std-5697,48,59,57,83,247
5698,std-5698,63,64,81,80,288
5699,std-5699,75,67,78,77,297
5700,std-5700,72,43,62,38,215
5701,std-5701,77,86,49,74,286
5702,std-5702,50,89,91,79,309
5703,std-5703,57,46,98,70,271
5704,std-5704,51,60,79,82,272
5705,std-5705,68,50,65,63,246
5706,std-5706,76,45,82,87,290
5707,std-5707,62,95,91,55,303
5708,std-5708,92,62,83,68,305
5709,std-5709,81,81,62,98,322
5710,std-5710,74,63,54,77,268
5711,std-5711,69,90,68,91,318
5712,std-5712,49,75,51,100,275
5713,std-5713,27,97,83,66,273
5714,std-5714,62,80,70,60,272
5715,std-5715,70,54,84,58,266
5716,std-5716,53,67,65,53,238
5717,std-5717,85,39,61,72,257
5718,std-5718,27,86,94,61,268
5719,std-5719,27,46,80,82,235
5720,std-5720,47,78,99,66,290
5721,std-5721,62,42,77,94,275
5722,std-5722,45,83,58,93,279
5723,std-5723,68,68,97,49,282
5724,std-5724,46,90,70,72,278
5725,std-5725,59,33,58,73,223
5726,std-5726,50,37,75,56,218
5727,std-5727,74,26,78,85,263
5728,std-5728,62,95,60,92,309
5729,std-5729,64,100,67,50,281
5730,std-5730,70,72,96,96,334
5731,std-5731,59,58,71,87,275
5732,std-5732,69,99,90,65,323
5733,std-5733,76,48,56,71,251
5734,std-5734,75,38,29,53,195
5735,std-5735,62,75,45,55,237
5736,std-5736,85,89,86,66,326
5737,std-5737,67,70,85,83,305
5738,std-5738,76,41,76,58,251
5739,std-5739,44,76,75,41,236
5740,std-5740,45,52,70,71,238
5741,std-5741,32,59,87,59,237
5742,std-5742,82,81,61,41,265
5743,std-5743,61,91,85,52,289
5744,std-5744,27,34,60,64,185
5745,std-5745,31,57,96,89,273
5746,std-5746,54,65,76,86,281
5747,std-5747,100,77,71,71,319
5748,std-5748,87,45,33,57,222
5749,std-5749,78,63,52,39,232
5750,std-5750,37,53,100,83,273
5751,std-5751,52,56,87,84,279
5752,std-5752,58,78,96,51,283
5753,std-5753,49,26,63,57,195
5754,std-5754,58,74,89,63,284
5755,std-5755,76,98,96,85,355
5756,std-5756,35,92,42,77,246
5757,std-5757,64,68,80,82,294
5758,std-5758,70,67,75,98,310
5759,std-5759,64,85,81,59,289
5760,std-5760,84,87,86,72,329
5761,std-5761,69,49,77,95,290
5762,std-5762,84,93,68,45,290
5763,std-5763,33,49,96,73,251
5764,std-5764,60,50,53,75,238
5765,std-5765,59,80,87,64,290
5766,std-5766,58,70,93,54,267
5767,std-5767,79,71,47,57,249
5768,std-5768,75,33,73,23,213
5769,std-5769,55,67,100,70,292
5770,std-5770,69,80,73,67,268
5771,std-5771,43,92,85,30,250
5772,std-5772,99,62,100,54,315
5773,std-5773,52,98,73,58,281
5774,std-5774,38,82,72,72,264
5775,std-5775,64,82,72,65,283
5776,std-5776,54,52,89,84,279
5777,std-5777,71,85,93,85,334
5778,std-5778,68,42,55,50,215
5779,std-5779,60,79,68,61,268
5780,std-5780,40,69,81,77,267
5781,std-5781,76,46,100,71,293
5782,std-5782,86,85,85,70,326
5783,std-5783,63,88,48,68,267
5784,std-5784,53,32,88,75,248
5785,std-5785,72,81,78,81,312
5786,std-5786,45,77,77,93,292
5787,std-5787,72,52,85,83,292
5788,std-5788,69,50,100,99,318
5789,std-5789,58,71,77,67,273
5790,std-5790,64,36,95,66,261
5791,std-5791,27,86,94,56,263
5792,std-5792,63,92,82,64,301
5793,std-5793,35,80,68,55,238
5794,std-5794,83,65,100,79,327
5795,std-5795,66,74,59,58,257
5796,std-5796,50,83,59,38,230
5797,std-5797,61,88,92,65,306
5798,std-5798,63,43,64,46,216
5799,std-5799,33,55,100,53,241
5800,std-5800,71,100,38,59,268
5801,std-5801,78,47,88,85,298
5802,std-5802,89,64,90,82,325
5803,std-5803,78,100,58,87,323
5804,std-5804,42,29,35,78,184
5805,std-5805,60,65,72,41,238
5806,std-5806,31,62,61,62,216
5807,std-5807,78,43,68,84,273
5808,std-5808,69,52,83,44,248
5809,std-5809,89,81,45,61,276
5810,std-5810,93,42,71,90,296
5811,std-5811,27,61,75,87,250
5812,std-5812,47,72,60,62,241
5813,std-5813,27,62,100,47,236
5814,std-5814,71,35,79,54,239
5815,std-5815,87,84,82,37,290
5816,std-5816,39,82,67,36,224
5817,std-5817,28,51,65,90,234
5818,std-5818,49,65,43,86,243
5819,std-5819,57,60,72,67,256
5820,std-5820,89,64,89,46,288
5821,std-5821,59,61,52,65,237
5822,std-5822,81,86,66,46,279
5823,std-5823,78,54,38,49,219
5824,std-5824,70,93,71,81,315
5825,std-5825,94,62,73,65,294
5826,std-5826,63,54,92,59,268
5827,std-5827,27,100,73,70,270
5828,std-5828,90,51,100,70,311
5829,std-5829,87,59,92,67,305
5830,std-5830,48,88,61,72,269
5831,std-5831,87,64,56,76,283
5832,std-5832,51,45,53,68,217
5833,std-5833,47,65,66,56,234
5834,std-5834,47,62,75,48,232
5835,std-5835,95,84,88,50,317
5836,std-5836,67,100,69,91,327
5837,std-5837,61,61,72,71,265
5838,std-5838,80,79,66,71,296
5839,std-5839,81,58,69,100,308
5840,std-5840,27,99,32,77,235
5841,std-5841,64,61,71,52,248
5842,std-5842,63,78,85,87,313
5843,std-5843,40,52,83,31,206
5844,std-5844,37,76,52,94,259
5845,std-5845,27,63,86,50,226
5846,std-5846,43,50,90,65,248
5847,std-5847,56,88,67,78,289
5848,std-5848,76,74,100,69,319
5849,std-5849,66,56,100,75,297
5850,std-5850,57,68,79,81,285
5851,std-5851,60,56,64,53,233
5852,std-5852,72,72,100,50,294
5853,std-5853,71,86,93,43,293
5854,std-5854,45,75,100,99,319
5855,std-5855,34,81,56,46,217
5856,std-5856,30,68,100,59,257
5857,std-5857,60,68,72,60,260
5858,std-5858,49,43,74,73,239
5859,std-5859,43,73,100,79,295
5860,std-5860,61,55,57,82,255
5861,std-5861,58,100,84,52,294
5862,std-5862,63,51,80,100,294
5863,std-5863,70,68,84,68,290
5864,std-5864,31,77,100,86,294
5865,std-5865,75,58,100,58,291
5866,std-5866,40,57,70,72,239
5867,std-5867,35,48,96,46,225
5868,std-5868,79,63,86,66,294
5869,std-5869,100,80,53,71,304
5870,std-5870,52,88,52,36,228
5871,std-5871,53,80,68,55,256
5872,std-5872,96,26,82,69,273
5873,std-5873,59,64,62,83,268
