grade_id,roll_no,math_grade,reading_grade,writing_grade,science_grade,overall_grade
6151,std-6151,B,B,A,D,A
6152,std-6152,F,D,B,F,B
6153,std-6153,B,C,B,B,A
6154,std-6154,D,A,B,C,A
6155,std-6155,F,F,C,D,C
6156,std-6156,C,A,F,A,A
6157,std-6157,A,D,A,F,B
6158,std-6158,A,D,A,D,A
6159,std-6159,F,A,A,A,A
6160,std-6160,B,F,D,F,B
6161,std-6161,F,B,B,D,B
6162,std-6162,C,F,C,F,B
6163,std-6163,F,C,B,D,B
6164,std-6164,F,C,F,C,C
6165,std-6165,D,A,D,F,B
6166,std-6166,C,D,A,D,B
6167,std-6167,B,A,D,D,B
6168,std-6168,C,C,F,D,B
6169,std-6169,F,D,B,B,B
6170,std-6170,F,F,B,D,B
6171,std-6171,D,F,A,F,B
6172,std-6172,D,C,F,F,C
6173,std-6173,D,D,D,A,B
6174,std-6174,F,D,C,A,B
6175,std-6175,D,C,A,D,B
6176,std-6176,C,A,A,D,A
6177,std-6177,F,D,A,A,A
6178,std-6178,F,C,C,F,B
6179,std-6179,C,C,B,F,B
6180,std-6180,B,A,F,C,B
6181,std-6181,F,C,B,C,B
6182,std-6182,D,C,F,F,B
6183,std-6183,F,B,D,A,B
6184,std-6184,D,A,A,D,A
6185,std-6185,F,D,A,C,B
6186,std-6186,F,C,C,C,B
6187,std-6187,B,F,A,F,B
6188,std-6188,D,A,F,B,B
6189,std-6189,D,D,F,F,C
6190,std-6190,F,F,D,F,C
6191,std-6191,D,C,F,D,C
6192,std-6192,F,B,F,B,B
6193,std-6193,D,F,D,B,B
6194,std-6194,F,F,C,C,C
6195,std-6195,A,F,D,F,B
6196,std-6196,F,B,B,B,B
6197,std-6197,F,B,F,D,B
6198,std-6198,C,B,F,B,B
6199,std-6199,C,D,B,A,B
6200,std-6200,B,C,A,C,A
6201,std-6201,D,A,C,A,A
6202,std-6202,B,D,F,F,B
6203,std-6203,B,F,B,F,B
6204,std-6204,C,C,B,A,A
6205,std-6205,F,D,D,D,B
6206,std-6206,B,D,F,B,B
6207,std-6207,D,B,D,B,B
6208,std-6208,C,C,D,F,B
6209,std-6209,C,B,A,D,A
6210,std-6210,A,C,F,B,B
6211,std-6211,F,B,C,C,B
6212,std-6212,F,F,F,F,D
6213,std-6213,F,F,C,C,C
6214,std-6214,B,C,B,C,B
6215,std-6215,F,A,D,F,B
6216,std-6216,B,A,F,F,B
6217,std-6217,B,F,C,A,B
6218,std-6218,F,C,B,B,B
6219,std-6219,C,C,C,A,B
6220,std-6220,F,F,D,D,C
6221,std-6221,F,C,D,F,C
6222,std-6222,D,D,F,F,C
6223,std-6223,D,F,C,F,C
6224,std-6224,F,B,B,A,B
6225,std-6225,D,F,D,D,C
6226,std-6226,F,D,B,D,B
6227,std-6227,F,F,D,A,B
6228,std-6228,D,A,A,B,A
6229,std-6229,B,D,F,C,B
6230,std-6230,C,C,F,F,B
6231,std-6231,D,D,A,F,B
6232,std-6232,F,F,B,C,B
6233,std-6233,F,D,A,C,B
6234,std-6234,F,F,D,C,C
6235,std-6235,B,F,C,C,B
6236,std-6236,F,F,F,F,D
6237,std-6237,F,F,C,C,C
6238,std-6238,F,C,D,D,B
6239,std-6239,B,C,D,D,B
6240,std-6240,D,F,F,D,C
6241,std-6241,C,F,D,F,B
6242,std-6242,F,B,B,A,B
6243,std-6243,F,D,C,F,C
6244,std-6244,F,A,C,D,B
6245,std-6245,F,B,C,D,B
6246,std-6246,A,B,A,D,A
6247,std-6247,F,C,D,F,C
6248,std-6248,B,B,A,D,A
6249,std-6249,F,B,B,D,B
6250,std-6250,F,F,C,F,D
6251,std-6251,D,D,A,D,B
6252,std-6252,F,A,C,F,B
6253,std-6253,B,F,B,A,A
6254,std-6254,B,A,A,F,A
6255,std-6255,D,F,A,F,B
6256,std-6256,D,B,D,C,B
6257,std-6257,D,C,C,F,B
6258,std-6258,C,B,B,F,B
6259,std-6259,C,D,C,F,B
6260,std-6260,F,A,D,F,C
6261,std-6261,C,D,A,C,B
6262,std-6262,F,B,B,D,B
6263,std-6263,B,C,C,F,B
6264,std-6264,F,C,C,B,B
6265,std-6265,F,D,C,D,B
6266,std-6266,A,D,A,F,A
6267,std-6267,F,A,A,B,B
6268,std-6268,F,D,A,C,B
6269,std-6269,D,A,A,F,B
6270,std-6270,C,B,B,D,B
6271,std-6271,D,D,A,D,B
6272,std-6272,C,C,A,F,B
6273,std-6273,D,B,C,C,B
6274,std-6274,A,A,C,C,A
6275,std-6275,C,A,A,D,A
6276,std-6276,F,C,F,F,C
6277,std-6277,B,A,C,F,B
6278,std-6278,C,B,F,C,B
6279,std-6279,B,C,B,B,A
6280,std-6280,F,D,D,C,C
6281,std-6281,F,F,A,F,B
6282,std-6282,C,F,C,F,C
6283,std-6283,D,F,C,F,B
6284,std-6284,D,F,F,D,C
6285,std-6285,D,F,F,B,C
6286,std-6286,F,F,B,D,C
6287,std-6287,F,C,A,C,B
6288,std-6288,F,B,D,D,B
6289,std-6289,C,F,B,D,B
6290,std-6290,C,A,B,A,A
6291,std-6291,F,A,D,F,B
6292,std-6292,B,F,B,A,A
6293,std-6293,C,F,A,F,B
6294,std-6294,D,F,A,F,B
6295,std-6295,D,B,D,F,B
6296,std-6296,C,F,C,F,C
6297,std-6297,F,B,F,C,B
6298,std-6298,C,C,F,D,B
6299,std-6299,C,C,B,C,B
6300,std-6300,F,A,A,F,B
6301,std-6301,F,B,C,D,B
6302,std-6302,F,F,F,D,C
6303,std-6303,F,A,B,F,B
6304,std-6304,C,F,A,D,B
6305,std-6305,F,F,B,A,B
6306,std-6306,B,F,D,A,B
6307,std-6307,F,B,A,D,B
6308,std-6308,D,A,C,D,B
6309,std-6309,D,B,A,D,A
6310,std-6310,D,D,F,F,C
6311,std-6311,F,B,F,B,B
6312,std-6312,A,A,C,D,A
6313,std-6313,F,D,B,A,B
6314,std-6314,A,F,D,F,C
6315,std-6315,F,C,B,A,B
6316,std-6316,D,D,A,C,B
6317,std-6317,F,B,C,B,B
6318,std-6318,F,A,F,F,B
6319,std-6319,C,F,A,C,B
6320,std-6320,F,D,F,F,C
6321,std-6321,F,F,B,A,C
6322,std-6322,F,F,A,C,B
6323,std-6323,C,C,F,C,B
6324,std-6324,D,A,C,F,B
6325,std-6325,C,D,B,A,A
6326,std-6326,D,C,A,A,A
6327,std-6327,D,A,B,F,B
6328,std-6328,F,F,D,C,C
6329,std-6329,F,C,B,A,B
6330,std-6330,D,B,F,D,B
6331,std-6331,C,D,A,B,A
6332,std-6332,A,D,A,D,A
6333,std-6333,F,B,D,F,B
6334,std-6334,C,D,A,C,B
6335,std-6335,F,B,C,C,B
6336,std-6336,C,D,B,B,B
6337,std-6337,F,F,F,D,C
6338,std-6338,F,A,F,D,C
6339,std-6339,F,A,C,C,B
6340,std-6340,B,F,C,D,B
6341,std-6341,F,B,F,F,C
6342,std-6342,C,F,D,C,B
6343,std-6343,F,B,A,F,B
6344,std-6344,D,C,C,C,B
6345,std-6345,F,B,F,C,B
6346,std-6346,F,A,A,A,A
6347,std-6347,F,D,A,C,B
6348,std-6348,F,C,D,B,B
6349,std-6349,F,F,B,C,C
6350,std-6350,C,B,B,A,A
6351,std-6351,F,C,C,F,C
6352,std-6352,F,F,A,B,B
6353,std-6353,F,D,B,F,B
6354,std-6354,A,F,C,D,B
6355,std-6355,B,C,F,B,B
6356,std-6356,F,B,A,A,A
6357,std-6357,F,C,C,D,B
6358,std-6358,B,F,C,D,B
6359,std-6359,F,D,A,A,B
6360,std-6360,B,F,D,D,B
6361,std-6361,F,C,A,C,B
6362,std-6362,A,F,A,F,B
6363,std-6363,F,B,A,D,B
6364,std-6364,C,A,D,F,B
6365,std-6365,A,D,A,D,A
6366,std-6366,F,C,F,B,B
6367,std-6367,F,B,D,B,B
6368,std-6368,B,C,B,F,B
6369,std-6369,F,F,C,F,C
6370,std-6370,A,D,F,B,B
6371,std-6371,D,F,A,D,B
6372,std-6372,B,C,A,A,A
6373,std-6373,D,B,D,C,B
6374,std-6374,D,F,B,D,B
6375,std-6375,A,F,C,B,B
6376,std-6376,F,D,C,D,C
6377,std-6377,F,D,F,D,C
6378,std-6378,F,A,A,A,A
6379,std-6379,C,D,C,F,B
6380,std-6380,D,B,A,F,B
6381,std-6381,F,D,A,C,B
6382,std-6382,F,F,B,F,C
6383,std-6383,C,C,B,B,A
6384,std-6384,A,B,B,B,A
6385,std-6385,F,C,B,A,B
6386,std-6386,B,B,D,B,A
6387,std-6387,F,A,C,F,B
6388,std-6388,C,A,A,F,B
6389,std-6389,A,F,B,C,B
6390,std-6390,D,F,D,A,B
6391,std-6391,F,C,B,D,B
6392,std-6392,F,B,C,B,B
6393,std-6393,F,F,B,F,C
6394,std-6394,B,F,A,D,B
6395,std-6395,F,D,A,F,C
6396,std-6396,C,C,D,B,B
6397,std-6397,F,C,F,B,C
6398,std-6398,C,F,A,D,B
6399,std-6399,F,D,A,C,B
6400,std-6400,F,D,B,F,C
6401,std-6401,F,A,A,A,A
6402,std-6402,B,B,A,D,A
6403,std-6403,C,F,C,F,B
6404,std-6404,F,C,B,B,B
6405,std-6405,F,A,C,F,C
6406,std-6406,F,F,B,D,B
6407,std-6407,F,A,F,C,B
6408,std-6408,F,B,C,F,C
6409,std-6409,F,F,C,A,B
6410,std-6410,D,C,B,D,B
6411,std-6411,A,F,B,C,B
6412,std-6412,D,C,C,F,B
6413,std-6413,B,A,A,D,A
6414,std-6414,F,C,C,F,B
6415,std-6415,F,F,C,F,C
6416,std-6416,B,C,F,B,B
6417,std-6417,F,B,A,B,B
6418,std-6418,F,F,B,C,C
6419,std-6419,F,B,B,C,B
6420,std-6420,F,C,B,D,B
6421,std-6421,C,F,C,F,B
6422,std-6422,F,B,B,F,B
6423,std-6423,B,F,C,A,B
6424,std-6424,A,C,F,F,B
6425,std-6425,C,F,F,D,C
6426,std-6426,D,F,A,C,B
6427,std-6427,C,F,C,D,B
6428,std-6428,F,F,B,F,B
6429,std-6429,F,F,D,B,B
6430,std-6430,F,A,F,F,D
6431,std-6431,C,F,F,D,C
6432,std-6432,C,A,A,C,A
6433,std-6433,C,F,B,F,B
6434,std-6434,D,B,D,F,C
6435,std-6435,F,F,A,F,C
6436,std-6436,C,D,B,F,B
6437,std-6437,C,D,C,F,B
6438,std-6438,F,B,A,D,B
6439,std-6439,A,B,D,B,A
6440,std-6440,F,F,A,B,B
6441,std-6441,F,C,C,F,C
6442,std-6442,F,F,A,A,B
6443,std-6443,C,F,B,C,B
6444,std-6444,B,B,B,F,B
6445,std-6445,F,F,F,C,C
6446,std-6446,D,D,A,D,B
6447,std-6447,A,D,A,F,A
6448,std-6448,B,F,C,F,B
6449,std-6449,C,B,F,F,B
6450,std-6450,D,D,B,D,B
6451,std-6451,D,D,D,B,B
6452,std-6452,F,D,F,C,C
6453,std-6453,F,F,D,F,C
6454,std-6454,F,B,A,F,B
6455,std-6455,B,F,A,A,A
6456,std-6456,F,F,B,D,B
6457,std-6457,A,C,B,B,A
6458,std-6458,B,C,C,B,B
6459,std-6459,F,F,C,D,C
6460,std-6460,D,D,A,C,B
6461,std-6461,F,F,C,C,C
6462,std-6462,D,F,A,F,B
6463,std-6463,F,A,F,B,B
6464,std-6464,B,D,C,F,B
6465,std-6465,B,D,B,A,A
6466,std-6466,A,C,C,C,A
6467,std-6467,C,F,F,C,B
6468,std-6468,D,C,B,B,B
6469,std-6469,F,B,D,D,B
6470,std-6470,F,F,B,C,B
6471,std-6471,B,F,A,A,B
6472,std-6472,A,F,D,B,B
6473,std-6473,F,B,B,F,B
6474,std-6474,B,B,D,A,A
6475,std-6475,C,C,A,C,A
6476,std-6476,A,C,A,D,A
6477,std-6477,F,B,A,F,B
6478,std-6478,C,B,C,D,B
6479,std-6479,F,F,D,F,D
6480,std-6480,A,D,A,C,A
6481,std-6481,F,A,B,F,B
6482,std-6482,C,C,F,D,B
6483,std-6483,F,C,C,F,B
6484,std-6484,F,F,A,A,B
6485,std-6485,F,F,F,D,C
6486,std-6486,C,C,F,F,C
6487,std-6487,F,A,D,D,B
6488,std-6488,F,D,F,F,D
6489,std-6489,C,A,D,F,B
6490,std-6490,F,F,B,D,C
6491,std-6491,D,D,D,C,B
6492,std-6492,F,F,F,D,C
6493,std-6493,D,C,C,A,B
6494,std-6494,D,C,C,F,B
6495,std-6495,D,C,C,F,B
6496,std-6496,B,C,F,F,B
6497,std-6497,C,A,C,C,A
6498,std-6498,A,C,D,F,B
6499,std-6499,F,F,F,B,C
6500,std-6500,F,F,A,A,B
6501,std-6501,D,A,A,F,A
6502,std-6502,D,F,C,F,C
6503,std-6503,D,F,A,B,B
6504,std-6504,F,A,B,C,B
6505,std-6505,F,F,A,F,C
6506,std-6506,F,A,C,F,B
6507,std-6507,F,C,F,D,B
6508,std-6508,F,B,C,C,B
6509,std-6509,F,A,F,F,C
6510,std-6510,F,D,B,C,B
6511,std-6511,F,B,A,C,B
6512,std-6512,B,A,C,F,B
6513,std-6513,F,A,A,B,A
6514,std-6514,D,F,D,A,B
6515,std-6515,F,F,F,A,B
6516,std-6516,C,D,B,B,B
6517,std-6517,F,C,B,F,B
6518,std-6518,F,C,A,F,B
6519,std-6519,F,A,A,A,A
6520,std-6520,B,F,C,A,B
6521,std-6521,D,B,A,B,A
6522,std-6522,F,D,C,B,B
6523,std-6523,D,C,F,F,C
6524,std-6524,D,B,A,C,B
6525,std-6525,F,A,B,A,B
6526,std-6526,F,B,B,B,B
6527,std-6527,D,F,A,F,B
6528,std-6528,F,D,B,F,B
6529,std-6529,D,F,B,C,B
6530,std-6530,D,B,C,C,B
6531,std-6531,C,A,A,B,A
6532,std-6532,F,C,D,F,C
6533,std-6533,C,C,C,D,B
6534,std-6534,C,B,C,F,B
6535,std-6535,F,D,B,D,C
6536,std-6536,F,C,D,A,B
6537,std-6537,F,B,F,C,C
6538,std-6538,D,F,A,A,B
6539,std-6539,F,B,B,D,B
6540,std-6540,D,B,B,C,B
6541,std-6541,A,C,A,C,A
6542,std-6542,C,B,C,D,B
6543,std-6543,B,F,A,D,B
6544,std-6544,F,B,F,C,C
6545,std-6545,B,C,B,F,B
6546,std-6546,F,F,A,B,B
6547,std-6547,F,F,C,F,D
6548,std-6548,F,F,F,D,D
6549,std-6549,D,A,A,A,A
6550,std-6550,A,C,F,C,B
6551,std-6551,D,D,C,B,B
6552,std-6552,F,F,C,C,B
6553,std-6553,F,F,C,C,C
6554,std-6554,D,F,C,A,B
6555,std-6555,C,C,C,D,B
6556,std-6556,D,F,F,C,C
6557,std-6557,F,D,C,C,B
6558,std-6558,D,A,F,F,B
6559,std-6559,F,F,A,D,B
6560,std-6560,F,F,F,F,D
6561,std-6561,B,C,B,C,A
6562,std-6562,B,A,A,D,A
6563,std-6563,F,C,C,C,C
6564,std-6564,F,D,C,B,B
6565,std-6565,D,F,B,D,B
6566,std-6566,D,D,B,D,B
6567,std-6567,D,B,C,D,B
6568,std-6568,F,D,C,F,C
6569,std-6569,D,F,F,C,B
6570,std-6570,B,F,A,C,B
6571,std-6571,F,B,B,C,B
6572,std-6572,F,A,B,B,A
6573,std-6573,D,F,F,C,C
6574,std-6574,F,C,C,F,C
6575,std-6575,F,B,C,F,C
6576,std-6576,D,C,D,F,B
6577,std-6577,C,F,C,C,B
6578,std-6578,C,D,C,F,B
6579,std-6579,D,F,A,A,A
6580,std-6580,F,C,A,C,B
6581,std-6581,C,F,A,D,B
6582,std-6582,F,F,D,D,C
6583,std-6583,F,C,B,F,B
6584,std-6584,A,F,D,D,B
6585,std-6585,F,C,C,C,B
6586,std-6586,D,F,D,C,B
6587,std-6587,D,F,A,F,C
6588,std-6588,F,C,B,F,C
6589,std-6589,B,D,B,F,B
6590,std-6590,B,B,D,A,A
6591,std-6591,C,C,A,B,A
6592,std-6592,A,F,D,F,B
6593,std-6593,C,F,C,F,B
6594,std-6594,D,A,B,A,A
6595,std-6595,D,F,C,F,C
6596,std-6596,F,B,D,A,B
6597,std-6597,C,B,D,D,B
6598,std-6598,F,D,F,D,B
6599,std-6599,C,F,C,B,B
6600,std-6600,F,A,C,F,B
6601,std-6601,C,F,C,C,B
6602,std-6602,B,B,D,B,A
6603,std-6603,F,A,D,D,B
6604,std-6604,D,F,F,C,C
6605,std-6605,F,D,C,F,C
6606,std-6606,B,D,C,F,B
6607,std-6607,F,D,F,F,C
6608,std-6608,F,C,F,C,B
6609,std-6609,B,B,C,F,B
6610,std-6610,C,C,B,C,B
6611,std-6611,C,A,F,D,B
6612,std-6612,F,A,F,F,C
6613,std-6613,D,A,D,D,B
6614,std-6614,A,B,F,B,B
6615,std-6615,F,C,B,D,B
6616,std-6616,F,D,D,C,B
6617,std-6617,F,C,D,D,B
6618,std-6618,D,F,A,B,B
6619,std-6619,D,B,A,F,B
6620,std-6620,D,F,B,C,B
6621,std-6621,B,B,D,D,B
6622,std-6622,C,F,F,C,B
6623,std-6623,F,F,D,F,C
6624,std-6624,F,F,D,F,C
6625,std-6625,D,A,F,D,B
6626,std-6626,D,A,F,B,B
6627,std-6627,F,C,F,D,B
6628,std-6628,F,C,B,B,B
6629,std-6629,C,C,C,D,B
6630,std-6630,D,D,D,C,B
6631,std-6631,F,C,B,B,B
6632,std-6632,F,F,C,F,C
6633,std-6633,B,F,F,F,C
6634,std-6634,C,D,A,D,B
6635,std-6635,D,B,D,F,B
6636,std-6636,F,C,A,F,C
6637,std-6637,B,A,B,A,A
6638,std-6638,F,C,B,F,B
6639,std-6639,F,D,A,D,B
6640,std-6640,B,F,B,F,B
6641,std-6641,D,D,B,F,B
6642,std-6642,F,A,B,D,B
6643,std-6643,B,A,A,A,A
6644,std-6644,A,D,C,F,B
6645,std-6645,F,C,D,A,B
6646,std-6646,F,C,B,F,B
6647,std-6647,F,C,B,F,C
6648,std-6648,C,B,A,F,B
6649,std-6649,F,F,F,F,F
6650,std-6650,F,D,C,B,B
6651,std-6651,D,C,B,F,B
6652,std-6652,F,D,B,B,B
6653,std-6653,F,B,A,D,B
6654,std-6654,F,B,A,C,B
6655,std-6655,B,D,B,B,A
6656,std-6656,D,B,C,F,B
6657,std-6657,F,F,D,F,D
6658,std-6658,C,C,C,B,B
6659,std-6659,F,D,D,F,C
6660,std-6660,D,D,A,D,B
6661,std-6661,F,F,A,F,C
6662,std-6662,B,F,A,D,B
6663,std-6663,F,A,F,B,B
6664,std-6664,D,B,F,A,B
6665,std-6665,F,A,F,C,B
6666,std-6666,B,F,B,C,B
6667,std-6667,C,F,A,D,B
6668,std-6668,C,C,C,B,B
6669,std-6669,B,B,D,D,B
6670,std-6670,F,A,C,D,B
6671,std-6671,F,B,B,A,B
6672,std-6672,F,F,C,C,B
6673,std-6673,B,F,C,C,B
6674,std-6674,F,F,B,D,B
6675,std-6675,D,C,C,C,B
6676,std-6676,C,F,A,A,A
6677,std-6677,F,F,D,D,C
6678,std-6678,D,C,C,F,B
6679,std-6679,F,F,B,F,C
6680,std-6680,C,A,C,A,A
6681,std-6681,B,F,D,C,B
6682,std-6682,C,B,B,B,A
6683,std-6683,F,B,F,A,B
6684,std-6684,C,D,C,F,B
6685,std-6685,F,F,A,C,B
6686,std-6686,D,F,A,A,B
6687,std-6687,B,F,A,C,B
6688,std-6688,F,F,F,D,C
6689,std-6689,F,F,F,D,C
6690,std-6690,C,F,A,F,B
6691,std-6691,C,D,B,F,B
6692,std-6692,C,F,A,F,B
6693,std-6693,C,C,C,A,A
6694,std-6694,F,A,F,F,B
6695,std-6695,F,C,F,B,B
6696,std-6696,C,F,A,D,B
6697,std-6697,C,F,A,B,B
6698,std-6698,C,F,A,F,C
6699,std-6699,B,F,C,B,B
6700,std-6700,B,F,A,F,B
6701,std-6701,D,F,B,D,B
6702,std-6702,D,A,D,B,A
6703,std-6703,F,F,F,D,D
6704,std-6704,F,C,B,D,B
6705,std-6705,B,B,B,A,A
6706,std-6706,D,B,C,C,B
6707,std-6707,F,B,D,B,B
6708,std-6708,F,C,C,F,B
6709,std-6709,C,D,C,F,B
6710,std-6710,D,D,F,C,C
6711,std-6711,F,F,B,F,C
6712,std-6712,D,F,A,A,B
6713,std-6713,D,B,C,A,A
6714,std-6714,F,B,D,D,B
6715,std-6715,A,D,D,B,B
6716,std-6716,C,F,C,B,B
6717,std-6717,C,D,A,F,B
6718,std-6718,A,A,A,F,A
6719,std-6719,F,B,B,A,A
6720,std-6720,F,D,D,B,B
6721,std-6721,F,D,F,F,C
6722,std-6722,D,D,D,D,B
6723,std-6723,F,F,C,C,C
6724,std-6724,F,B,D,C,B
6725,std-6725,B,D,D,F,B
6726,std-6726,F,D,D,C,B
6727,std-6727,D,C,C,A,B
6728,std-6728,D,B,C,F,B
6729,std-6729,A,B,F,D,B
6730,std-6730,C,A,B,C,A
6731,std-6731,F,D,F,B,C
6732,std-6732,D,F,F,F,C
6733,std-6733,C,D,A,F,B
6734,std-6734,F,D,F,F,C
6735,std-6735,B,A,D,B,A
6736,std-6736,F,B,B,F,B
6737,std-6737,D,B,D,F,B
6738,std-6738,D,D,C,F,B
6739,std-6739,F,F,B,D,C
6740,std-6740,C,B,C,C,B
6741,std-6741,D,A,F,D,B
6742,std-6742,C,F,D,F,C
6743,std-6743,C,F,B,F,B
6744,std-6744,D,D,A,F,B
6745,std-6745,B,F,C,C,B
6746,std-6746,A,B,B,C,A
6747,std-6747,C,A,C,B,A
6748,std-6748,F,F,A,A,B
6749,std-6749,D,B,C,D,B
6750,std-6750,B,C,F,F,B
6751,std-6751,F,B,C,D,B
6752,std-6752,B,A,D,D,B
6753,std-6753,F,D,A,D,B
6754,std-6754,F,F,F,F,C
6755,std-6755,B,F,A,C,B
6756,std-6756,F,F,C,F,C
6757,std-6757,D,D,A,A,A
6758,std-6758,C,A,B,D,A
6759,std-6759,D,B,B,D,B
6760,std-6760,F,F,F,F,C
6761,std-6761,F,A,F,F,C
6762,std-6762,F,A,D,A,B
6763,std-6763,D,C,A,C,B
6764,std-6764,F,F,B,F,C
6765,std-6765,D,B,B,A,A
6766,std-6766,F,A,F,D,B
6767,std-6767,F,A,B,D,B
6768,std-6768,F,C,B,F,C
6769,std-6769,B,F,D,B,B
6770,std-6770,A,A,B,C,A
6771,std-6771,A,C,B,A,A
6772,std-6772,C,A,C,F,B
6773,std-6773,F,D,C,B,B
6774,std-6774,F,D,F,B,C
6775,std-6775,D,C,C,B,B
6776,std-6776,F,D,A,A,B
6777,std-6777,F,F,C,C,C
6778,std-6778,D,D,B,F,B
6779,std-6779,B,F,C,D,B
6780,std-6780,B,C,D,D,B
6781,std-6781,F,D,D,F,C
6782,std-6782,A,F,C,A,A
6783,std-6783,B,A,F,F,B
6784,std-6784,B,A,C,D,A
6785,std-6785,A,F,B,F,B
6786,std-6786,A,A,F,F,B
6787,std-6787,C,C,A,D,A
6788,std-6788,F,F,C,A,B
6789,std-6789,F,C,B,B,B
6790,std-6790,C,C,A,F,B
6791,std-6791,D,B,B,D,B
6792,std-6792,F,A,B,D,B
6793,std-6793,F,A,A,C,A
6794,std-6794,B,D,F,F,C
6795,std-6795,A,D,B,D,B
6796,std-6796,C,D,A,D,B
6797,std-6797,C,C,B,A,A
6798,std-6798,C,F,D,B,B
6799,std-6799,F,A,A,A,A
6800,std-6800,B,F,B,C,B
6801,std-6801,C,C,D,C,B
6802,std-6802,F,F,B,C,C
6803,std-6803,F,B,F,D,B
6804,std-6804,D,F,A,D,B
6805,std-6805,F,D,C,C,B
6806,std-6806,D,C,F,A,B
6807,std-6807,F,F,B,C,B
6808,std-6808,F,B,D,C,B
6809,std-6809,F,C,C,B,B
6810,std-6810,F,C,B,F,C
6811,std-6811,C,C,B,C,B
6812,std-6812,F,C,F,F,C
6813,std-6813,B,C,C,D,B
6814,std-6814,B,D,F,F,C
6815,std-6815,C,F,B,F,C
6816,std-6816,C,A,F,D,B
6817,std-6817,F,B,C,C,B
6818,std-6818,F,F,D,F,C
6819,std-6819,A,C,B,D,A
6820,std-6820,B,F,C,F,B
6821,std-6821,F,B,F,D,B
6822,std-6822,C,F,D,F,C
6823,std-6823,F,C,C,F,C
6824,std-6824,D,A,A,C,A
6825,std-6825,F,F,D,C,C
6826,std-6826,B,D,A,F,B
6827,std-6827,B,F,C,C,B
6828,std-6828,D,C,D,C,B
6829,std-6829,F,D,B,D,B
6830,std-6830,F,D,D,F,C
6831,std-6831,F,B,F,A,B
6832,std-6832,C,A,A,F,A
6833,std-6833,F,C,D,C,B
6834,std-6834,F,C,A,C,B
6835,std-6835,B,C,A,A,A
6836,std-6836,C,D,D,D,B
6837,std-6837,F,B,C,F,B
6838,std-6838,D,B,C,D,B
6839,std-6839,C,D,C,B,B
6840,std-6840,F,C,A,C,B
6841,std-6841,A,F,B,A,A
6842,std-6842,A,F,D,C,B
6843,std-6843,B,B,F,D,B
6844,std-6844,D,D,B,B,B
6845,std-6845,F,C,A,C,B
6846,std-6846,B,C,F,C,B
6847,std-6847,F,B,C,F,C
6848,std-6848,F,D,D,D,C
6849,std-6849,F,F,D,A,B
6850,std-6850,D,D,F,C,B
6851,std-6851,F,F,C,D,B
6852,std-6852,A,D,A,C,A
6853,std-6853,F,A,D,C,B
6854,std-6854,D,C,C,F,B
6855,std-6855,B,B,D,F,B
6856,std-6856,F,B,F,F,B
6857,std-6857,F,F,A,F,C
6858,std-6858,D,C,A,B,A
6859,std-6859,D,C,F,B,B
6860,std-6860,F,B,B,B,B
6861,std-6861,C,D,C,C,B
6862,std-6862,D,F,F,F,D
6863,std-6863,F,C,F,C,C
6864,std-6864,A,D,A,F,B
6865,std-6865,A,F,C,F,B
6866,std-6866,D,F,A,D,B
6867,std-6867,B,D,C,D,B
6868,std-6868,F,F,D,C,B
6869,std-6869,B,C,C,B,B
6870,std-6870,F,C,A,F,B
6871,std-6871,F,F,F,F,C
6872,std-6872,D,B,A,D,B
6873,std-6873,F,D,C,F,B
6874,std-6874,F,A,F,C,B
6875,std-6875,F,F,C,D,C
6876,std-6876,F,B,A,A,B
6877,std-6877,A,C,F,F,C
6878,std-6878,A,C,C,B,A
6879,std-6879,A,B,C,D,A
6880,std-6880,F,D,C,F,B
6881,std-6881,B,D,A,A,A
6882,std-6882,C,D,B,B,B
6883,std-6883,C,C,F,C,B
6884,std-6884,F,C,B,B,B
6885,std-6885,F,D,A,F,C
6886,std-6886,D,C,B,C,B
6887,std-6887,D,D,D,B,B
6888,std-6888,F,A,A,F,B
6889,std-6889,F,D,B,C,B
6890,std-6890,C,F,D,A,B
6891,std-6891,D,D,C,D,B
6892,std-6892,F,F,B,D,B
6893,std-6893,C,F,A,C,B
6894,std-6894,F,A,B,C,B
6895,std-6895,F,B,F,F,C
6896,std-6896,D,A,B,B,A
6897,std-6897,A,C,B,F,B
6898,std-6898,D,B,B,F,B
6899,std-6899,D,C,F,B,B
6900,std-6900,F,F,C,D,B
6901,std-6901,C,A,C,D,B
6902,std-6902,D,D,A,F,B
6903,std-6903,A,A,B,F,A
6904,std-6904,A,F,F,D,B
6905,std-6905,F,C,A,F,B
6906,std-6906,F,D,A,A,B
6907,std-6907,D,D,A,F,B
6908,std-6908,F,B,F,F,C
6909,std-6909,F,A,D,A,B
6910,std-6910,B,C,F,C,B
6911,std-6911,F,A,C,C,B
6912,std-6912,F,D,D,F,C
6913,std-6913,A,D,D,F,B
6914,std-6914,F,C,D,F,B
6915,std-6915,F,C,D,C,B
6916,std-6916,F,F,C,F,C
6917,std-6917,F,F,B,B,B
6918,std-6918,F,B,A,D,B
6919,std-6919,F,F,B,C,B
6920,std-6920,F,F,F,D,D
6921,std-6921,D,C,F,D,B
6922,std-6922,A,F,A,F,B
6923,std-6923,C,A,B,C,A
6924,std-6924,A,D,F,F,B
6925,std-6925,C,D,A,C,A
